,itemName,imageKey,Date_Produced,Log_ID,Item_Type,PLU,Meal,Action_Taken,Action_Reason,Quantity,Pan_ID,Pan_Weight,Unit,Station,Location_ID,Location,Served,Saved,Sold,Shrink,logtime,locationId,imageId
8202,Steamed Broccoli, 51/6ef5ed50f9d211e98246012e5e367d18,2019-10-28,67694,Menu Item,46000064891,Breakfast,Served,Start,5.18086,107,1.94,Lbs,HB,51,Dedham,3.24086,0.0,3.24086,0.0,2019-10-28 18:30:04,51.0, 6ef5ed50-f9d2-11e9-8246-012e5e367d18
8203,Steamed Broccoli, 51/76c2e580e51c11e98246012e5e367d18,2019-10-02,44772,Menu Item,46000064891,Breakfast,Served,Start,6.63591,107,1.94,Lbs,HB,51,Dedham,4.69591,0.0,4.69591,0.0,2019-10-02 09:57:02,51.0, 76c2e580-e51c-11e9-8246-012e5e367d18
8204,Steamed Broccoli, 51/785ab550f01911e990c345c3f76c0e47,2019-10-15,58449,Menu Item,46000064891,Breakfast,Served,Start,7.12093,107,1.94,Lbs,HB,51,Dedham,5.18093,0.0,5.18093,0.0,2019-10-16 09:33:15,51.0, 785ab550-f019-11e9-90c3-45c3f76c0e47
8205,Steamed Broccoli, 51/794eda50f4f011e990c345c3f76c0e47,2019-10-21,63115,Menu Item,46000064891,Breakfast,Served,Start,6.90047,107,1.94,Lbs,HB,51,Dedham,4.960470000000001,0.0,4.960470000000001,0.0,2019-10-22 13:22:25,51.0, 794eda50-f4f0-11e9-90c3-45c3f76c0e47
8206,Steamed Broccoli, 51/7f063830e48811e990c345c3f76c0e47,2019-10-01,43935,Menu Item,46000064891,Breakfast,Served,Start,6.7241,107,1.94,Lbs,HB,51,Dedham,4.7841000000000005,0.0,4.7841000000000005,0.0,2019-10-01 16:17:48,51.0, 7f063830-e488-11e9-90c3-45c3f76c0e47
8207,Steamed Broccoli, 51/83f289a0e55211e98246012e5e367d18,2019-10-02,45209,Menu Item,46000064891,Breakfast,Served,Start,7.05479,107,1.94,Lbs,HB,51,Dedham,5.114789999999999,0.0,5.114789999999999,0.0,2019-10-02 16:23:59,51.0, 83f289a0-e552-11e9-8246-012e5e367d18
8208,Steamed Broccoli, 51/8575ee20f69111e98246012e5e367d18,2019-10-23,64769,Menu Item,46000064891,Breakfast,Served,Start,5.99657,107,1.94,Lbs,HB,51,Dedham,4.056570000000001,0.0,4.056570000000001,0.0,2019-10-24 15:07:45,51.0, 8575ee20-f691-11e9-8246-012e5e367d18
8209,Steamed Broccoli, 51/87b626b0f40b11e98246012e5e367d18,2019-10-20,62068,Menu Item,46000064891,Breakfast,Served,Start,6.65796,107,1.94,Lbs,HB,51,Dedham,4.71796,0.0,4.71796,0.0,2019-10-21 10:03:46,51.0, 87b626b0-f40b-11e9-8246-012e5e367d18
8210,Steamed Broccoli, 51/97fdbbf0f73011e98246012e5e367d18,2019-10-25,65162,Menu Item,46000064891,Breakfast,Served,Start,5.93043,107,1.94,Lbs,HB,51,Dedham,3.9904300000000004,0.0,3.9904300000000004,0.0,2019-10-25 10:06:24,51.0, 97fdbbf0-f730-11e9-8246-012e5e367d18
8211,Steamed Broccoli, 51/99fbb350f0e411e98246012e5e367d18,2019-10-16,59270,Menu Item,46000064891,Breakfast,Served,Start,9.78852,103,1.11,Lbs,HB,51,Dedham,8.67852,0.0,8.67852,0.0,2019-10-17 09:47:26,51.0, 99fbb350-f0e4-11e9-8246-012e5e367d18
8212,Steamed Broccoli, 51/9dd12db0f34711e98246012e5e367d18,2019-10-20,61255,Menu Item,46000064891,Breakfast,Served,Start,5.64383,107,1.94,Lbs,HB,51,Dedham,3.7038300000000004,0.0,3.7038300000000004,0.0,2019-10-20 10:41:16,51.0, 9dd12db0-f347-11e9-8246-012e5e367d18
8213,Steamed Broccoli, 51/9e271930ef5211e990c345c3f76c0e47,2019-10-15,57868,Menu Item,46000064891,Breakfast,Served,Start,8.68621,107,1.94,Lbs,HB,51,Dedham,6.746210000000001,0.0,6.746210000000001,0.0,2019-10-15 09:49:47,51.0, 9e271930-ef52-11e9-90c3-45c3f76c0e47
8214,Steamed Broccoli, 51/a562d550f99211e990c345c3f76c0e47,2019-10-28,67322,Menu Item,46000064891,Breakfast,Served,Start,6.30522,107,1.94,Lbs,HB,51,Dedham,4.365220000000001,0.0,4.365220000000001,0.0,2019-10-28 10:53:26,51.0, a562d550-f992-11e9-90c3-45c3f76c0e47
8215,Steamed Broccoli, 51/aa006560e62211e990c345c3f76c0e47,2019-10-03,46615,Menu Item,46000064891,Breakfast,Served,Start,8.24529,107,1.94,Lbs,HB,51,Dedham,6.305290000000001,0.0,6.305290000000001,0.0,2019-10-03 17:14:02,51.0, aa006560-e622-11e9-90c3-45c3f76c0e47
8216,Steamed Broccoli, 51/b24f2f70e6af11e990c345c3f76c0e47,2019-10-04,47409,Menu Item,46000064891,Breakfast,Served,Start,6.61387,107,1.94,Lbs,HB,51,Dedham,4.673870000000001,0.0,4.673870000000001,0.0,2019-10-04 10:03:35,51.0, b24f2f70-e6af-11e9-90c3-45c3f76c0e47
8217,Steamed Broccoli, 51/bc45b8d0f8d111e98246012e5e367d18,2019-10-27,66672,Menu Item,46000064891,Breakfast,Served,Start,7.80436,107,1.94,Lbs,HB,51,Dedham,5.86436,0.0,5.86436,0.0,2019-10-27 11:52:32,51.0, bc45b8d0-f8d1-11e9-8246-012e5e367d18
8218,Steamed Broccoli, 51/c71cc460ec7911e98246012e5e367d18,2019-10-11,55178,Menu Item,46000064891,Breakfast,Served,Start,5.77611,107,1.94,Lbs,HB,51,Dedham,3.83611,0.0,3.83611,0.0,2019-10-11 18:52:39,51.0, c71cc460-ec79-11e9-8246-012e5e367d18
8219,Steamed Broccoli, 51/ca88ca70e6cc11e990c345c3f76c0e47,2019-10-04,47653,Menu Item,46000064891,Breakfast,Served,Start,7.36344,107,1.94,Lbs,HB,51,Dedham,5.423439999999999,0.0,5.423439999999999,0.0,2019-10-04 13:31:38,51.0, ca88ca70-e6cc-11e9-90c3-45c3f76c0e47
8220,Steamed Broccoli, 51/d08a1640f6a811e98246012e5e367d18,2019-10-23,64860,Menu Item,46000064891,Breakfast,Served,Start,8.1571,107,1.94,Lbs,HB,51,Dedham,6.2171,0.0,6.2171,0.0,2019-10-24 17:54:27,51.0, d08a1640-f6a8-11e9-8246-012e5e367d18
8221,Steamed Broccoli, 51/d379d290f05a11e98246012e5e367d18,2019-10-15,58748,Menu Item,46000064891,Breakfast,Served,Start,7.53981,107,1.94,Lbs,HB,51,Dedham,5.59981,0.0,5.59981,0.0,2019-10-16 17:21:04,51.0, d379d290-f05a-11e9-8246-012e5e367d18
8222,Steamed Broccoli, 51/dda3edf0e45211e98246012e5e367d18,2019-10-01,43483,Menu Item,46000064891,Breakfast,Served,Start,6.68001,107,1.94,Lbs,HB,51,Dedham,4.74001,0.0,4.74001,0.0,2019-10-01 09:53:56,51.0, dda3edf0-e452-11e9-8246-012e5e367d18
8223,Steamed Broccoli, 51/dff6de60eeb511e98246012e5e367d18,2019-10-13,57452,Menu Item,46000064891,Breakfast,Served,Start,7.9146,107,1.94,Lbs,HB,51,Dedham,5.974600000000001,0.0,5.974600000000001,0.0,2019-10-14 15:07:43,51.0, dff6de60-eeb5-11e9-8246-012e5e367d18
8224,Steamed Broccoli, 51/e34e9fd0f8c411e98246012e5e367d18,2019-10-27,66575,Menu Item,46000064891,Breakfast,Served,Start,6.96661,107,1.94,Lbs,HB,51,Dedham,5.02661,0.0,5.02661,0.0,2019-10-27 10:20:31,51.0, e34e9fd0-f8c4-11e9-8246-012e5e367d18
8225,Steamed Broccoli, 51/eaf6d170f66311e990c345c3f76c0e47,2019-10-23,64525,Menu Item,46000064891,Breakfast,Served,Start,6.7241,107,1.94,Lbs,HB,51,Dedham,4.7841000000000005,0.0,4.7841000000000005,0.0,2019-10-24 09:41:29,51.0, eaf6d170-f663-11e9-90c3-45c3f76c0e47
8226,Steamed Broccoli, 51/ecb9d2c0f4e511e98246012e5e367d18,2019-10-21,63051,Menu Item,46000064891,Breakfast,Served,Start,7.49572,107,1.94,Lbs,HB,51,Dedham,5.555720000000001,0.0,5.555720000000001,0.0,2019-10-22 12:07:04,51.0, ecb9d2c0-f4e5-11e9-8246-012e5e367d18
8227,Steamed Broccoli, 51/f0479840eea111e990c345c3f76c0e47,2019-10-13,57339,Menu Item,46000064891,Breakfast,Served,Start,8.88463,107,1.94,Lbs,HB,51,Dedham,6.94463,0.0,6.94463,0.0,2019-10-14 12:45:08,51.0, f0479840-eea1-11e9-90c3-45c3f76c0e47
8228,Steamed Broccoli, 51/f0d968b0f7fc11e98246012e5e367d18,2019-10-26,65927,Menu Item,46000064891,Breakfast,Served,Start,4.89426,107,1.94,Lbs,HB,51,Dedham,2.95426,0.0,2.95426,0.0,2019-10-26 10:29:11,51.0, f0d968b0-f7fc-11e9-8246-012e5e367d18
8229,Steamed Broccoli, 51/f115e230f59b11e98246012e5e367d18,2019-10-21,63746,Menu Item,46000064891,Breakfast,Served,Start,6.79024,107,1.94,Lbs,HB,51,Dedham,4.850239999999999,0.0,4.850239999999999,0.0,2019-10-23 09:49:53,51.0, f115e230-f59b-11e9-8246-012e5e367d18
8230,Steamed Broccoli, 51/f34ca9b0edd711e98246012e5e367d18,2019-10-12,56622,Menu Item,46000064891,Breakfast,Served,Start,8.39961,107,1.94,Lbs,HB,51,Dedham,6.45961,0.0,6.45961,0.0,2019-10-13 12:39:06,51.0, f34ca9b0-edd7-11e9-8246-012e5e367d18
8231,Steamed Broccoli, 51/f4322cd0ee8911e990c345c3f76c0e47,2019-10-13,57199,Menu Item,46000064891,Breakfast,Served,Start,7.51776,107,1.94,Lbs,HB,51,Dedham,5.57776,0.0,5.57776,0.0,2019-10-14 09:53:19,51.0, f4322cd0-ee89-11e9-90c3-45c3f76c0e47
8232,Steamed Broccoli, 51/f82f3f80f5e611e990c345c3f76c0e47,2019-10-23,64181,Menu Item,46000064891,Breakfast,Served,Start,5.73202,107,1.94,Lbs,HB,51,Dedham,3.7920200000000004,0.0,3.7920200000000004,0.0,2019-10-23 18:46:48,51.0, f82f3f80-f5e6-11e9-90c3-45c3f76c0e47
8233,Steamed Broccoli, 51/fb3949e0f9c511e98246012e5e367d18,2019-10-28,67624,Menu Item,46000064891,Breakfast,Served,Start,6.81228,107,1.94,Lbs,HB,51,Dedham,4.87228,0.0,4.87228,0.0,2019-10-28 17:00:54,51.0, fb3949e0-f9c5-11e9-8246-012e5e367d18
8234,Steamed Broccoli, 52/05796970e61711e98246012e5e367d18,2019-10-03,46536,Menu Item,46000064891,Breakfast,Served,Start,3.90218,179,0.99,Lbs,HB,52,Hingham,2.91218,0.0,2.91218,0.0,2019-10-03 15:50:35,52.0, 05796970-e617-11e9-8246-012e5e367d18
8235,Steamed Broccoli, 52/087609c0e6ea11e990c345c3f76c0e47,2019-10-04,47820,Menu Item,46000064891,Breakfast,Served,Start,4.12264,177,1.23,Lbs,HB,52,Hingham,2.8926399999999997,0.0,2.8926399999999997,0.0,2019-10-04 17:01:03,52.0, 087609c0-e6ea-11e9-90c3-45c3f76c0e47
8236,Steamed Broccoli, 52/0c18a6e0f8fc11e990c345c3f76c0e47,2019-10-27,66884,Menu Item,46000064891,Breakfast,Served,Start,5.22496,177,1.23,Lbs,HB,52,Hingham,3.9949600000000003,0.0,3.9949600000000003,0.0,2019-10-27 16:55:14,52.0, 0c18a6e0-f8fc-11e9-90c3-45c3f76c0e47
8237,Steamed Broccoli, 52/0eb20cd0f74311e98246012e5e367d18,2019-10-24,65347,Menu Item,46000064891,Breakfast,Served,Start,5.5777,177,1.23,Lbs,HB,52,Hingham,4.3477,0.0,4.3477,0.0,2019-10-25 12:18:33,52.0, 0eb20cd0-f743-11e9-8246-012e5e367d18
8238,Steamed Broccoli, 52/186403e0e60a11e98246012e5e367d18,2019-10-03,46423,Menu Item,46000064891,Breakfast,Served,Start,4.29901,177,1.23,Lbs,HB,52,Hingham,3.06901,0.0,3.06901,0.0,2019-10-03 14:18:01,52.0, 186403e0-e60a-11e9-8246-012e5e367d18
8239,Steamed Broccoli, 52/1a2bb770e86e11e990c345c3f76c0e47,2019-10-06,50097,Menu Item,46000064891,Breakfast,Served,Start,4.82812,177,1.23,Lbs,HB,52,Hingham,3.59812,0.0,3.59812,0.0,2019-10-06 15:19:01,52.0, 1a2bb770-e86e-11e9-90c3-45c3f76c0e47
8240,Steamed Broccoli, 52/1a4f4980e49311e990c345c3f76c0e47,2019-10-01,43991,Menu Item,46000064891,Breakfast,Served,Start,4.29901,177,1.23,Lbs,HB,52,Hingham,3.06901,0.0,3.06901,0.0,2019-10-01 17:33:41,52.0, 1a4f4980-e493-11e9-90c3-45c3f76c0e47
8241,Steamed Broccoli, 52/1beab450e53311e990c345c3f76c0e47,2019-10-02,44955,Menu Item,46000064891,Breakfast,Served,Start,4.56357,179,0.99,Lbs,HB,52,Hingham,3.57357,0.0,3.57357,0.0,2019-10-02 12:39:00,52.0, 1beab450-e533-11e9-90c3-45c3f76c0e47
8242,Steamed Broccoli, 52/1d7dbcd0f06a11e990c345c3f76c0e47,2019-10-16,58819,Menu Item,46000064891,Breakfast,Served,Start,4.17776,185,1.82,Lbs,HB,52,Hingham,2.35776,0.0,2.35776,0.0,2019-10-16 19:10:29,52.0, 1d7dbcd0-f06a-11e9-90c3-45c3f76c0e47
8243,Steamed Broccoli, 52/313d3980f1c811e98246012e5e367d18,2019-10-18,60117,Menu Item,46000064891,Breakfast,Served,Start,5.04859,177,1.23,Lbs,HB,52,Hingham,3.81859,0.0,3.81859,0.0,2019-10-18 12:56:40,52.0, 313d3980-f1c8-11e9-8246-012e5e367d18
8244,Steamed Broccoli, 52/3c1c9270f5d711e990c345c3f76c0e47,2019-10-22,64112,Menu Item,46000064891,Breakfast,Served,Start,5.73202,185,1.82,Lbs,HB,52,Hingham,3.91202,0.0,3.91202,0.0,2019-10-23 16:54:23,52.0, 3c1c9270-f5d7-11e9-90c3-45c3f76c0e47
8245,Steamed Broccoli, 52/3eec7d70ef5711e990c345c3f76c0e47,2019-10-15,57884,Menu Item,46000064891,Breakfast,Served,Start,2.68964,179,0.99,Lbs,HB,52,Hingham,1.6996399999999998,0.0,1.6996399999999998,0.0,2019-10-15 10:22:56,52.0, 3eec7d70-ef57-11e9-90c3-45c3f76c0e47
8246,Steamed Broccoli, 52/43e1d2d0f1d211e98246012e5e367d18,2019-10-18,60179,Menu Item,46000064891,Breakfast,Served,Start,4.8171,177,1.23,Lbs,HB,52,Hingham,3.5871,0.0,3.5871,0.0,2019-10-18 14:08:50,52.0, 43e1d2d0-f1d2-11e9-8246-012e5e367d18
8247,Steamed Broccoli, 52/4790b490f6b511e98246012e5e367d18,2019-10-24,64906,Menu Item,46000064891,Breakfast,Served,Start,4.56357,178,1.54,Lbs,HB,52,Hingham,3.0235700000000003,0.0,3.0235700000000003,0.0,2019-10-24 19:23:33,52.0, 4790b490-f6b5-11e9-8246-012e5e367d18
8248,Steamed Broccoli, 52/4b286b00f42811e98246012e5e367d18,2019-10-21,62280,Menu Item,46000064891,Breakfast,Served,Start,3.83604,177,1.23,Lbs,HB,52,Hingham,2.60604,0.0,2.60604,0.0,2019-10-21 13:29:24,52.0, 4b286b00-f428-11e9-8246-012e5e367d18
8249,Steamed Broccoli, 52/52500c20f13111e990c345c3f76c0e47,2019-10-17,59627,Menu Item,46000064891,Breakfast,Served,Start,5.52258,177,1.23,Lbs,HB,52,Hingham,4.292579999999999,0.0,4.292579999999999,0.0,2019-10-17 18:56:39,52.0, 52500c20-f131-11e9-90c3-45c3f76c0e47
8250,Steamed Broccoli, 52/5ee87ca0f9a711e98246012e5e367d18,2019-10-28,67469,Menu Item,46000064891,Breakfast,Served,Start,4.57459,179,0.99,Lbs,HB,52,Hingham,3.5845899999999995,0.0,3.5845899999999995,0.0,2019-10-28 13:21:36,52.0, 5ee87ca0-f9a7-11e9-8246-012e5e367d18
8251,Steamed Broccoli, 52/69ba4a80f73311e990c345c3f76c0e47,2019-10-24,65187,Menu Item,46000064891,Breakfast,Served,Start,4.19981,177,1.23,Lbs,HB,52,Hingham,2.9698100000000003,0.0,2.9698100000000003,0.0,2019-10-25 10:26:33,52.0, 69ba4a80-f733-11e9-90c3-45c3f76c0e47
8252,Steamed Broccoli, 52/6caf26c0fb3411e990c345c3f76c0e47,2019-10-30,68747,Menu Item,46000064891,Breakfast,Served,Start,3.41717,178,1.54,Lbs,HB,52,Hingham,1.87717,0.0,1.87717,0.0,2019-10-30 12:44:11,52.0, 6caf26c0-fb34-11e9-90c3-45c3f76c0e47
8253,Steamed Broccoli, 52/740aa240e5eb11e990c345c3f76c0e47,2019-10-03,46145,Menu Item,46000064891,Breakfast,Served,Start,4.21083,178,1.54,Lbs,HB,52,Hingham,2.6708299999999996,0.0,2.6708299999999996,0.0,2019-10-03 10:38:31,52.0, 740aa240-e5eb-11e9-90c3-45c3f76c0e47
8254,Steamed Broccoli, 52/77e3fe70e48311e990c345c3f76c0e47,2019-10-01,43904,Menu Item,46000064891,Breakfast,Served,Start,3.79195,177,1.23,Lbs,HB,52,Hingham,2.56195,0.0,2.56195,0.0,2019-10-01 15:41:54,52.0, 77e3fe70-e483-11e9-90c3-45c3f76c0e47
8255,Steamed Broccoli, 52/78074cc0f8ee11e98246012e5e367d18,2019-10-26,66829,Menu Item,46000064891,Breakfast,Served,Start,5.11472,177,1.23,Lbs,HB,52,Hingham,3.88472,0.0,3.88472,0.0,2019-10-27 15:18:01,52.0, 78074cc0-f8ee-11e9-8246-012e5e367d18
8256,Steamed Broccoli, 52/79d9b460f52011e98246012e5e367d18,2019-10-22,63343,Menu Item,46000064891,Breakfast,Served,Start,2.60145,177,1.23,Lbs,HB,52,Hingham,1.3714499999999998,0.0,1.3714499999999998,0.0,2019-10-22 19:06:14,52.0, 79d9b460-f520-11e9-8246-012e5e367d18
8257,Steamed Broccoli, 52/7ab82640f12a11e990c345c3f76c0e47,2019-10-17,59599,Menu Item,46000064891,Breakfast,Served,Start,6.5808,177,1.23,Lbs,HB,52,Hingham,5.3508,0.0,5.3508,0.0,2019-10-17 18:07:25,52.0, 7ab82640-f12a-11e9-90c3-45c3f76c0e47
8258,Steamed Broccoli, 52/7c365c00f8e411e98246012e5e367d18,2019-10-26,66742,Menu Item,46000064891,Breakfast,Served,Start,4.99347,176,1.93,Lbs,HB,52,Hingham,3.0634700000000006,0.0,3.0634700000000006,0.0,2019-10-27 14:06:49,52.0, 7c365c00-f8e4-11e9-8246-012e5e367d18
8259,Steamed Broccoli, 52/88241ac0f99d11e98246012e5e367d18,2019-10-28,67402,Menu Item,46000064891,Breakfast,Served,Start,2.75578,179,0.99,Lbs,HB,52,Hingham,1.7657800000000001,0.0,1.7657800000000001,0.0,2019-10-28 12:11:14,52.0, 88241ac0-f99d-11e9-8246-012e5e367d18
8260,Steamed Broccoli, 52/8ddfcb80f5c411e990c345c3f76c0e47,2019-10-22,64037,Menu Item,46000064891,Breakfast,Served,Start,3.68172,179,0.99,Lbs,HB,52,Hingham,2.69172,0.0,2.69172,0.0,2019-10-23 14:40:41,52.0, 8ddfcb80-f5c4-11e9-90c3-45c3f76c0e47
8261,Steamed Broccoli, 52/8ea07030fc1611e98246012e5e367d18,2019-10-30,69311,Menu Item,46000064891,Breakfast,Served,Start,5.3903,177,1.23,Lbs,HB,52,Hingham,4.160299999999999,0.0,4.160299999999999,0.0,2019-10-31 15:42:38,52.0, 8ea07030-fc16-11e9-8246-012e5e367d18
8262,Steamed Broccoli, 52/92d12fe0f05511e98246012e5e367d18,2019-10-16,58713,Menu Item,46000064891,Breakfast,Served,Start,6.65796,185,1.82,Lbs,HB,52,Hingham,4.83796,0.0,4.83796,0.0,2019-10-16 16:43:30,52.0, 92d12fe0-f055-11e9-8246-012e5e367d18
8263,Steamed Broccoli, 52/92f07e90e55b11e98246012e5e367d18,2019-10-02,45256,Menu Item,46000064891,Breakfast,Served,Start,5.5336,177,1.23,Lbs,HB,52,Hingham,4.303599999999999,0.0,4.303599999999999,0.0,2019-10-02 17:28:57,52.0, 92f07e90-e55b-11e9-8246-012e5e367d18
8264,Steamed Broccoli, 52/9461f990f98b11e990c345c3f76c0e47,2019-10-28,67246,Menu Item,46000064891,Breakfast,Served,Start,5.26905,177,1.23,Lbs,HB,52,Hingham,4.03905,0.0,4.03905,0.0,2019-10-28 10:02:44,52.0, 9461f990-f98b-11e9-90c3-45c3f76c0e47
8265,Steamed Broccoli, 52/9ada4b90e6b411e98246012e5e367d18,2019-10-04,47418,Menu Item,46000064891,Breakfast,Served,Start,2.97624,179,0.99,Lbs,HB,52,Hingham,1.9862400000000002,0.0,1.9862400000000002,0.0,2019-10-04 10:38:26,52.0, 9ada4b90-e6b4-11e9-8246-012e5e367d18
8266,Steamed Broccoli, 52/a55d5420f40d11e98246012e5e367d18,2019-10-21,62078,Menu Item,46000064891,Breakfast,Served,Start,4.69585,177,1.23,Lbs,HB,52,Hingham,3.46585,0.0,3.46585,0.0,2019-10-21 10:18:37,52.0, a55d5420-f40d-11e9-8246-012e5e367d18
8267,Steamed Broccoli, 52/af954650f81811e98246012e5e367d18,2019-10-25,66085,Menu Item,46000064891,Breakfast,Served,Start,7.61697,184,2.84,Lbs,HB,52,Hingham,4.77697,0.0,4.77697,0.0,2019-10-26 13:47:56,52.0, af954650-f818-11e9-8246-012e5e367d18
8268,Steamed Broccoli, 52/b9274110e61511e98246012e5e367d18,2019-10-03,46525,Menu Item,46000064891,Breakfast,Served,Start,4.03446,178,1.54,Lbs,HB,52,Hingham,2.49446,0.0,2.49446,0.0,2019-10-03 15:41:25,52.0, b9274110-e615-11e9-8246-012e5e367d18
8269,Steamed Broccoli, 52/bc955420f83c11e98246012e5e367d18,2019-10-26,66269,Menu Item,46000064891,Breakfast,Served,Start,5.62179,177,1.23,Lbs,HB,52,Hingham,4.39179,0.0,4.39179,0.0,2019-10-26 18:05:42,52.0, bc955420-f83c-11e9-8246-012e5e367d18
8270,Steamed Broccoli, 52/be3b0f20e93911e98246012e5e367d18,2019-10-07,51286,Menu Item,46000064891,Breakfast,Served,Start,3.96832,177,1.23,Lbs,HB,52,Hingham,2.73832,0.0,2.73832,0.0,2019-10-07 15:36:50,52.0, be3b0f20-e939-11e9-8246-012e5e367d18
8271,Steamed Broccoli, 52/c7932c40f42111e98246012e5e367d18,2019-10-21,62238,Menu Item,46000064891,Breakfast,Served,Start,3.36205,177,1.23,Lbs,HB,52,Hingham,2.13205,0.0,2.13205,0.0,2019-10-21 12:43:01,52.0, c7932c40-f421-11e9-8246-012e5e367d18
8272,Steamed Broccoli, 52/d87dffe0f8c611e990c345c3f76c0e47,2019-10-26,66583,Menu Item,46000064891,Breakfast,Served,Start,4.16674,177,1.23,Lbs,HB,52,Hingham,2.93674,0.0,2.93674,0.0,2019-10-27 10:34:39,52.0, d87dffe0-f8c6-11e9-90c3-45c3f76c0e47
8273,Steamed Broccoli, 52/dde53b50f04811e990c345c3f76c0e47,2019-10-16,58666,Menu Item,46000064891,Breakfast,Served,Start,3.26284,179,0.99,Lbs,HB,52,Hingham,2.2728400000000004,0.0,2.2728400000000004,0.0,2019-10-16 15:12:34,52.0, dde53b50-f048-11e9-90c3-45c3f76c0e47
8274,Steamed Broccoli, 52/df5c3700f06011e990c345c3f76c0e47,2019-10-16,58789,Menu Item,46000064891,Breakfast,Served,Start,5.91941,185,1.82,Lbs,HB,52,Hingham,4.09941,0.0,4.09941,0.0,2019-10-16 18:04:27,52.0, df5c3700-f060-11e9-90c3-45c3f76c0e47
8275,Steamed Broccoli, 52/df915750e45811e990c345c3f76c0e47,2019-10-01,43529,Menu Item,46000064891,Breakfast,Served,Start,5.31314,178,1.54,Lbs,HB,52,Hingham,3.7731399999999997,0.0,3.7731399999999997,0.0,2019-10-01 10:36:53,52.0, df915750-e458-11e9-90c3-45c3f76c0e47
8276,Steamed Broccoli, 52/e2fe7840e52111e990c345c3f76c0e47,2019-10-02,44805,Menu Item,46000064891,Breakfast,Served,Start,3.814,178,1.54,Lbs,HB,52,Hingham,2.274,0.0,2.274,0.0,2019-10-02 10:35:46,52.0, e2fe7840-e521-11e9-90c3-45c3f76c0e47
